"sim.counter" "Tips" "y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "diet"
"410" 22 Zv 1.784764 1.864875 1.335997 -0.540075900  1.1649690000 1.2916942  0.5215203000  2.3837114263 "Ommnivore"
"411" 22 Zo 1.831123 1.733470 1.254301 -0.602396100  1.0770460000 1.1891218  0.5210934000 -0.3788328866 "Ommnivore"
"412" 22 La 1.730322 1.830196 1.282891 -0.306119800  1.1320480000 1.2284367  0.3691387000  0.4964711725 "Ommnivore"
"413" 22 Ls 1.905502 1.634372 1.194307 -0.235834500  1.0203400000 1.2338108  0.2865686000 -0.6001128492 "Ommnivore"
"414" 22 Lv 1.928269 1.659269 1.222855 -0.067103580  1.1441610000 1.1395699  0.3672051000  0.2422159051 "Ommnivore"
"415" 23 Sa 1.747297 1.818124 1.577947 -0.245022500  0.8352501000 0.8212925  0.1338569000  0.5685823235 "Carnivore"
"416" 23 Sh 1.731021 1.833948 1.546942 -0.191377300  0.7343308000 0.9050610  0.0648638400  0.7536187627 "Carnivore"
"417" 23 Tl 1.515734 1.714334 1.545597 -0.326364800  0.7255894000 1.2293110  0.2381159000 -0.2721527801 "Carnivore"
"418" 23 Mc 1.496365 1.728194 1.367389 -0.400629500  0.7705892000 1.1578868  0.5138173000  0.5278509286 "Carnivore"
"419" 23 My 1.630106 1.677938 1.505378 -0.610364800  0.7491944000 1.1751784  0.1505925000 -0.8408985715 "Herbivore"
"420" 23 Pb 1.545354 1.733170 1.363056 -0.362739700  0.8233217000 1.1373251  0.3273675000  0.2922618698 "Herbivore"
"421" 23 Ph 1.582257 1.678192 1.361690 -0.427536800  0.8574107000 1.2408104  0.4863940000  0.7430714263 "Herbivore"
"422" 23 Pg 1.587154 1.804260 1.404044 -0.387875000  0.8772181000 1.3257081  0.3042927000 -0.5397957032 "Herbivore"
"423" 23 Pa 1.527201 1.582395 1.450024 -0.483047100  0.6233186000 1.1692056  0.4406671000 -0.7072888435 "Herbivore"
"424" 23 Pm 1.560066 1.687074 1.487928 -0.373021200  0.8794504000 1.1481966  0.3708085000 -1.1050165787 "Ommnivore"
"425" 23 Tt 1.795208 1.909210 1.507148 -0.478484200  0.9166538000 0.9222049  0.3649806000 -0.1380068145 "Ommnivore"
"426" 23 Ts 1.819925 1.918929 1.398590 -0.516619600  0.9656550000 0.8981693  0.5573449000 -0.9585969062 "Ommnivore"
"427" 23 Ae 1.570300 1.764247 1.351380 -0.847268500  1.0434810000 1.0984908  0.4242240000  1.0398144700 "Ommnivore"
"428" 23 Zv 1.676443 1.654880 1.516898 -0.596117100  0.6110315000 0.7732010  0.2747866000 -3.1404362206 "Ommnivore"
"429" 23 Zo 1.702035 1.757450 1.566954 -0.787646800  0.2915399000 1.0250385  0.2121463000 -0.8569608526 "Ommnivore"
"430" 23 La 1.485811 1.382713 1.422665 -0.390965500  0.8913971000 0.9345024  0.1043827000  0.7832551849 "Ommnivore"
"431" 23 Ls 1.523973 1.607997 1.561433 -0.003344856  0.5061538000 0.9376780 -0.0956276000 -1.1136547896 "Ommnivore"
"432" 23 Lv 1.512274 1.595176 1.558418  0.219780900  0.5892666000 0.9740246 -0.0188630000 -0.5073869571 "Ommnivore"
"433" 24 Sa 1.930823 1.632971 1.511788  0.009625433  0.7966039000 1.1824016  0.2298730000 -0.4792802169 "Carnivore"
"434" 24 Sh 1.937676 1.820263 1.447922 -0.046028170  0.6368808000 0.9742286  0.2697492000  0.5086490539 "Carnivore"
"435" 24 Tl 1.799139 1.662383 1.455526 -0.806957100  0.4105020000 0.9909370 -0.1062362000 -2.1361567316 "Carnivore"
"436" 24 Mc 1.851365 1.730596 1.446454 -0.456330700  0.4259839000 0.6367554  0.1708873000 -0.2520586147 "Carnivore"
"437" 24 My 1.865834 1.733822 1.444983 -0.476046400  0.3350476000 0.8710398  0.1767146000 -0.0437863923 "Herbivore"
"438" 24 Pb 2.224040 1.839044 1.453601 -0.559258400  0.1417797000 0.9958535  0.2322073000 -2.1659960825 "Herbivore"
"439" 24 Ph 2.156822 1.740472 1.462772 -0.538984000  0.4655927000 1.0028796  0.0604822500 -0.9960728874 "Herbivore"
"440" 24 Pg 2.233465 1.630493 1.584282 -0.627277900  0.2804375000 1.0431849  0.1906673000  0.6936364182 "Herbivore"
"441" 24 Pa 2.042708 1.653090 1.497258 -0.764655200  0.3105631000 0.8796929  0.1134098000 -1.3440726355 "Herbivore"
"442" 24 Pm 2.058002 1.903509 1.470443 -0.534573700  0.0780907000 0.8491374  0.1427884000 -1.5630388010 "Ommnivore"
"443" 24 Tt 2.000009 1.643007 1.345624 -0.689528100 -0.0242583500 0.7844985  0.3084375000 -0.7874059707 "Ommnivore"
"444" 24 Ts 1.948995 1.718691 1.475693 -1.099590000 -0.1233673000 0.8440218  0.1671956000  1.8388694321 "Ommnivore"
"445" 24 Ae 2.055561 1.776420 1.467237 -0.926879800  0.3386226000 0.8268498  0.0439394900 -1.6145494971 "Ommnivore"
"446" 24 Zv 1.641727 1.885742 1.486007 -0.501284800  0.3610288000 0.9293981  0.1521046000  0.0486351970 "Ommnivore"
"447" 24 Zo 1.798791 1.846713 1.485581 -0.624469900  0.4372486000 1.0628858  0.2636536000 -1.7708694079 "Ommnivore"
"448" 24 La 1.612610 2.042638 1.502447 -0.472925300  0.4796040000 0.9597025 -0.0534342800 -2.3405458613 "Ommnivore"
"449" 24 Ls 1.799584 1.946226 1.405571 -0.127321900  0.2930632000 0.9232605 -0.1598260000 -0.8912692800 "Ommnivore"
"450" 24 Lv 1.772927 2.058649 1.464410 -0.037913750  0.3094723000 0.9688605 -0.4256617000  0.2912347372 "Ommnivore"
"451" 25 Sa 1.673079 1.609052 1.443230 -0.468440800  0.2710230000 0.9549788  0.2784798000 -0.2035008700 "Carnivore"
"452" 25 Sh 1.641412 1.762442 1.424041 -0.336414700  0.5006489000 0.9102067  0.1971419000 -0.8281409282 "Carnivore"
"453" 25 Tl 2.051149 1.869558 1.464355 -0.420900400  0.4247404000 1.1631374 -0.0939437700  1.3579358358 "Carnivore"
"454" 25 Mc 1.893276 1.708795 1.391728 -0.214990700  0.1028127000 1.2241803  0.0430013900 -0.0007974731 "Carnivore"
"455" 25 My 1.917771 1.692030 1.382629  0.156838100  0.3440272000 0.9928210  0.1300618000  0.0770556563 "Herbivore"
"456" 25 Pb 1.979400 1.501843 1.352216 -0.019720010  0.3198923000 0.9716199  0.0667517100  0.5745735843 "Herbivore"
"457" 25 Ph 1.797374 1.407939 1.431596 -0.619919100  0.4510795000 1.1507148 -0.0143678900  0.1550076952 "Herbivore"
"458" 25 Pg 1.911872 1.251064 1.391909 -0.767275200  0.5723198000 1.1207608  0.0409804800 -0.9200483843 "Herbivore"
"459" 25 Pa 1.765282 1.408497 1.292409 -0.467429500  0.6834524000 1.1578765 -0.1397216000  1.7171622568 "Herbivore"
"460" 25 Pm 2.088865 1.757919 1.486830 -0.652135200  0.4007884000 1.1624938  0.1382763000 -0.1854716581 "Ommnivore"
"461" 25 Tt 1.901685 1.779412 1.400160 -0.712027600  0.2139864000 1.0728559 -0.0590266700 -0.1795469709 "Ommnivore"
"462" 25 Ts 1.848547 1.756097 1.472135 -0.824415800  0.2742931000 1.1669668  0.0596354100 -2.5288198430 "Ommnivore"
"463" 25 Ae 1.922078 1.897191 1.442770 -0.602715700  0.2550016000 1.1194690  0.0362896800  1.3027709726 "Ommnivore"
"464" 25 Zv 1.900056 1.816782 1.370376 -0.384328400  1.2007530000 0.8874099  0.0676712800  0.5016826205 "Ommnivore"
"465" 25 Zo 1.977492 2.082422 1.408322 -0.469380900  1.1127550000 0.9436104 -0.0227307600 -0.0973234979 "Ommnivore"
"466" 25 La 1.926569 2.112311 1.342411 -0.488116700  0.7187515000 1.0680261  0.0341433700  0.7820176932 "Ommnivore"
"467" 25 Ls 1.868470 1.838293 1.354274 -0.141372300  0.9114169000 0.7470962  0.0648920700  0.1107995541 "Ommnivore"
"468" 25 Lv 2.002101 1.923753 1.265987 -0.023411670  0.6286139000 0.9068082 -0.0619746500 -0.2481613699 "Ommnivore"
"469" 26 Sa 1.940450 1.620856 1.435424 -0.360856600  1.0310070000 1.0427318  0.3110760000 -0.1818314420 "Carnivore"
"470" 26 Sh 1.949223 1.691274 1.349382 -0.482389800  0.8904177000 1.0813154  0.1444667000 -0.7828473263 "Carnivore"
"471" 26 Tl 1.779863 1.779525 1.475712 -0.484497400  0.7727511000 0.7502785  0.2072094000  0.9433630995 "Carnivore"
"472" 26 Mc 1.887660 1.892391 1.404521 -0.474172200  0.6674416000 1.0169382  0.0941188000 -0.2152605316 "Carnivore"
"473" 26 My 1.688664 1.870100 1.466151 -0.721281200  0.8798862000 1.0314326  0.2677729000 -1.0141871201 "Herbivore"
"474" 26 Pb 1.659748 1.833687 1.457253 -0.562257500  1.4746890000 0.8489562  0.3495960000 -0.9984050760 "Herbivore"
"475" 26 Ph 1.609144 1.740200 1.558519 -0.546710700  1.3840150000 0.9793413  0.4764040000  0.1123578069 "Herbivore"
"476" 26 Pg 1.549213 1.896175 1.526735 -0.610147300  1.5205350000 0.9183056  0.3811418000 -2.9925107340 "Herbivore"
"477" 26 Pa 1.660916 1.899729 1.540665 -0.508627900  1.1959400000 0.5829251  0.4604749000 -2.1541784985 "Herbivore"
"478" 26 Pm 1.621377 1.902143 1.589747 -0.365046600  0.8822734000 0.7147333  0.3353758000 -0.8845670162 "Ommnivore"
"479" 26 Tt 1.720010 1.613884 1.452499 -0.121462800  0.6330586000 0.9309378  0.1997163000  1.2208591692 "Ommnivore"
"480" 26 Ts 1.668188 1.747727 1.561504 -0.233382500  0.7591859000 0.8697233  0.3530025000  0.7497653682 "Ommnivore"
"481" 26 Ae 1.758740 1.713436 1.408171 -0.184873900  0.5414134000 0.8810370  0.3275767000  1.8177016591 "Ommnivore"
"482" 26 Zv 2.060652 1.559077 1.466320 -0.273687000  0.9942949000 0.7398892  0.1452589000  0.0067241426 "Ommnivore"
"483" 26 Zo 1.870781 1.616943 1.505356 -0.057466650  0.8314170000 0.8039785 -0.0032306360  0.2797731650 "Ommnivore"
"484" 26 La 1.865099 1.592512 1.461667 -0.074234740  0.5190227000 0.8495789  0.1756542000  0.2955046583 "Ommnivore"
"485" 26 Ls 1.736001 1.575609 1.499162  0.380078500  0.7104149000 0.8041232  0.3490968000 -1.0231821940 "Ommnivore"
"486" 26 Lv 1.823819 1.642024 1.557264  0.182120000  0.4983923000 0.7892668  0.3850613000  1.4946803211 "Ommnivore"
"487" 27 Sa 1.865209 1.669633 1.494091 -0.127081700  0.6217787000 1.0285438  0.2169886000 -0.6692586111 "Carnivore"
"488" 27 Sh 1.960772 1.749940 1.477554 -0.319443800  0.7288975000 1.0619470  0.3359958000 -0.9333479108 "Carnivore"
"489" 27 Tl 1.803671 1.748383 1.312183  0.061925450  0.6043490000 0.9264431  0.2977979000 -0.3912355232 "Carnivore"
"490" 27 Mc 2.143184 1.538144 1.286379 -0.156508600  0.9180310000 1.0659338  0.0990348400  0.5880465532 "Carnivore"
"491" 27 My 2.061007 1.592757 1.359156 -0.007763565  1.0505780000 0.8032269  0.1433872000  0.0617024592 "Herbivore"
"492" 27 Pb 1.874735 1.571310 1.332417 -0.271850500  0.7576117000 1.1943491  0.2113893000 -1.0178841273 "Herbivore"
"493" 27 Ph 1.843222 1.741500 1.396805 -0.212140400  0.8581731000 1.3244031  0.1791172000  0.4675945520 "Herbivore"
"494" 27 Pg 1.891876 1.725912 1.403718 -0.351832400  0.8098135000 1.2774209  0.2667426000 -0.6848631265 "Herbivore"
"495" 27 Pa 1.954436 1.712403 1.395182 -0.134921700  0.6896594000 1.1773746  0.2975949000  0.3119964032 "Herbivore"
"496" 27 Pm 1.832100 1.559421 1.500919 -0.308645600  0.4575320000 1.1072566  0.1919991000  0.9805315993 "Ommnivore"
"497" 27 Tt 1.857820 1.756490 1.342603  0.156332000  0.3563332000 0.8946604  0.3954018000  0.1886899116 "Ommnivore"
"498" 27 Ts 1.973285 1.891568 1.340472  0.034639930  0.4104659000 0.6327228  0.5330063000  1.9337313369 "Ommnivore"
"499" 27 Ae 1.959029 1.686496 1.370915  0.337549600  0.7096164000 0.8426281  0.2274576000 -0.6244996309 "Ommnivore"
"500" 27 Zv 1.850759 1.573353 1.481527 -0.123581100  0.5903618000 1.1093423  0.1684043000 -1.7477772587 "Ommnivore"
"501" 27 Zo 2.051587 1.538053 1.521925 -0.016254740  0.7868532000 1.0348856  0.1248974000  0.4984681264 "Ommnivore"
"502" 27 La 1.890601 1.545300 1.304334 -0.081507960  0.5538238000 1.0900385  0.2154636000  0.0090998907 "Ommnivore"
"503" 27 Ls 1.849411 1.701752 1.487330  0.010984300  0.8166982000 1.0779438 -0.0898643800 -1.3505081305 "Ommnivore"
"504" 27 Lv 1.883406 1.583981 1.468606 -0.072905430  0.7625088000 1.1989459 -0.1807916000  0.2714115592 "Ommnivore"
"505" 28 Sa 1.777870 1.685382 1.513357 -0.215096400  0.6500867000 0.8399231 -0.0148669000 -0.2335352814 "Carnivore"
"506" 28 Sh 1.660511 1.716397 1.432394 -0.234623500  0.8692267000 0.9949672 -0.1829969000  0.4057307469 "Carnivore"
"507" 28 Tl 2.018811 1.983777 1.334560 -0.242522000  0.5753401000 1.1245305  0.2782005000 -0.3291818606 "Carnivore"
"508" 28 Mc 1.963385 1.809598 1.373968 -0.114684600  0.9362615000 1.1402549  0.0803400300  0.0473435281 "Carnivore"
"509" 28 My 1.797418 1.792058 1.334147  0.338882400  0.6733383000 1.0895805  0.2089217000  2.6991407230 "Herbivore"
"510" 28 Pb 1.888889 1.858054 1.315058 -0.074089060  1.1363150000 1.3119917  0.1630357000  0.0356775777 "Herbivore"
"511" 28 Ph 1.848084 1.887232 1.383013 -0.039923180  0.9740996000 1.0768694  0.4414746000  0.2658910312 "Herbivore"
"512" 28 Pg 1.980214 1.942818 1.396050 -0.038406410  0.9764383000 1.0833361  0.5604912000 -0.0068229445 "Herbivore"
"513" 28 Pa 1.857220 1.727189 1.418385  0.089454150  0.9509000000 1.1963525  0.4108714000  0.3695175888 "Herbivore"
"514" 28 Pm 1.960912 1.752748 1.319046 -0.458434200  0.9709373000 1.2147601  0.1771220000 -0.2161112645 "Ommnivore"
"515" 28 Tt 1.693214 1.894426 1.560664 -0.182001400  1.0058520000 0.9687657  0.4335282000 -1.7230707921 "Ommnivore"
"516" 28 Ts 1.990399 1.760425 1.432809 -0.089273520  1.1529290000 1.0290182  0.5722082000  0.1030557530 "Ommnivore"
"517" 28 Ae 1.814334 1.784066 1.462401 -0.170315500  1.3635560000 1.0722426  0.2146993000 -1.4304535346 "Ommnivore"
"518" 28 Zv 1.896930 1.864493 1.219120  0.059455900  0.5834560000 1.0289453  0.3187610000 -0.0078970422 "Ommnivore"
"519" 28 Zo 2.003662 1.837771 1.287152  0.088099630  0.5363206000 0.8957978  0.2678137000 -0.0477806541 "Ommnivore"
"520" 28 La 1.912483 1.827256 1.378950  0.040385050  0.6331211000 1.0321772  0.3758806000  0.7406146441 "Ommnivore"
"521" 28 Ls 1.892411 1.840405 1.409970  0.432944600  0.2216002000 1.0582933  0.1998179000  0.4135989217 "Ommnivore"
"522" 28 Lv 1.772780 1.642349 1.371342  0.503465200  0.2898935000 1.0383383  0.3126638000 -0.4109725619 "Ommnivore"
"523" 29 Sa 1.850611 1.817385 1.505135 -0.426533200  0.5545981000 0.8777716  0.1283032000 -1.1109159699 "Carnivore"
"524" 29 Sh 1.771754 1.819176 1.392738 -0.245343500  0.2798326000 0.8850578  0.2910637000 -0.3849799626 "Carnivore"
"525" 29 Tl 1.935824 1.905093 1.562719 -0.897379900 -0.1395934000 1.1781516  0.0492853200  1.3437920048 "Carnivore"
"526" 29 Mc 2.023002 1.760694 1.555535 -0.481375900 -0.2565994000 0.9119044  0.0876431500  0.0596094069 "Carnivore"
"527" 29 My 1.920741 1.762310 1.500727 -0.309923200 -0.0005477755 0.9608543 -0.0773312400  0.3005317398 "Herbivore"
"528" 29 Pb 1.917389 1.939654 1.429935 -0.811100300  0.0324477000 0.9910443  0.0576797900  1.3293617054 "Herbivore"
"529" 29 Ph 1.988342 1.698805 1.337516 -0.718586400  0.2450920000 0.9908251  0.0568569300 -1.2537703232 "Herbivore"
"530" 29 Pg 2.087636 1.744977 1.379580 -0.703627100  0.3861675000 1.0134927  0.0971456800 -0.2030378117 "Herbivore"
"531" 29 Pa 1.933001 1.825804 1.416869 -0.583458400  0.0264171600 0.9071871  0.0678742900  1.6978173777 "Herbivore"
"532" 29 Pm 1.839515 1.738639 1.410587 -0.858044200  0.0267666300 1.0744811  0.1927152000 -1.5183967901 "Ommnivore"
"533" 29 Tt 1.646165 1.550043 1.547699 -0.987610700  0.5118033000 0.9229574 -0.0102601200 -0.8201883783 "Ommnivore"
"534" 29 Ts 1.537321 1.645438 1.657200 -1.035243000  0.4763612000 1.0368563 -0.0184146900 -0.0216702836 "Ommnivore"
"535" 29 Ae 1.614880 1.616683 1.593415 -0.851333800  0.5855418000 0.8742614 -0.0605481600  0.4127127342 "Ommnivore"
"536" 29 Zv 1.986702 1.950329 1.423957 -0.259227600  0.8729788000 0.8656123  0.1183498000 -0.8436884301 "Ommnivore"
"537" 29 Zo 1.876407 1.898924 1.435640 -0.431552400  1.0526530000 1.0390834  0.1502774000 -0.4610062107 "Ommnivore"
"538" 29 La 2.054585 1.725317 1.526897 -0.307517900  0.4295455000 1.0073000  0.0256584300  1.2458910961 "Ommnivore"
"539" 29 Ls 2.000718 1.706534 1.562931 -0.193742200  0.2724248000 0.8766054  0.1629351000  0.6750632031 "Ommnivore"
"540" 29 Lv 1.946762 1.735375 1.492827 -0.514922500  0.4044034000 0.9744331  0.1860927000 -1.1383808723 "Ommnivore"
"541" 30 Sa 1.836358 1.767935 1.482890 -0.231247700  0.8456804000 1.0540166  0.2117514000  0.6828639592 "Carnivore"
"542" 30 Sh 1.794477 1.683509 1.466030 -0.048456160  0.7311918000 0.9022246  0.1368296000  0.7369589238 "Carnivore"
"543" 30 Tl 1.461799 1.788844 1.275994 -0.501850600  0.8376910000 0.9410612  0.2261824000  0.4335082903 "Carnivore"
"544" 30 Mc 1.533928 1.617932 1.266736 -0.145407100  1.4258940000 1.1656159  0.2707687000 -1.0072453558 "Carnivore"
"545" 30 My 1.479971 1.587122 1.325194 -0.110843300  1.4979690000 1.2879523  0.2486606000 -0.1268976925 "Herbivore"
"546" 30 Pb 1.786555 1.765042 1.223560 -0.699866000  1.3262740000 0.8271435  0.1892762000  0.0201804690 "Herbivore"
"547" 30 Ph 1.788684 1.810986 1.020962 -0.629562200  1.2820890000 0.6775246  0.5282280000  1.2717283350 "Herbivore"
"548" 30 Pg 1.814921 1.793645 1.000166 -0.556473000  1.2413040000 0.7137751  0.3251154000 -1.4471666436 "Herbivore"
"549" 30 Pa 1.926591 1.720194 1.056353 -0.210158200  1.2011610000 0.7337032  0.3897143000 -2.3544505226 "Herbivore"
"550" 30 Pm 1.640181 1.700908 1.154052 -1.383616000  1.0245370000 0.8679689  0.0113716400 -0.2203289994 "Ommnivore"
"551" 30 Tt 1.786717 1.476530 1.285573 -0.109588200  1.0849550000 1.0398774  0.0211919600  0.3646263623 "Ommnivore"
"552" 30 Ts 1.918026 1.596449 1.343601 -0.169184600  1.0377370000 1.2987111  0.1065802000  0.7269361321 "Ommnivore"
"553" 30 Ae 1.714714 1.570057 1.394745 -0.185394600  1.0097800000 1.1569140  0.1315914000 -1.1760206551 "Ommnivore"
"554" 30 Zv 1.947108 1.802014 1.252738 -0.918340500  0.6151426000 0.9087318  0.3133818000 -0.0662020925 "Ommnivore"
"555" 30 Zo 1.981531 1.595417 1.363663 -0.818680100  0.6443704000 0.9092299  0.1880018000  1.6486692150 "Ommnivore"
"556" 30 La 1.836432 1.902331 1.326412 -0.849335800  0.4148550000 0.9932343  0.0669153200 -0.9741968135 "Ommnivore"
"557" 30 Ls 1.900992 1.626744 1.359203 -1.133269000  0.5852950000 0.7377078  0.1036357000  0.7619283089 "Ommnivore"
"558" 30 Lv 1.905343 1.640647 1.337283 -1.185645000  0.3944535000 0.9078627  0.3646306000  0.5553297726 "Ommnivore"
"559" 31 Sa 1.728797 1.649220 1.585768 -0.405174600  0.5810614000 0.9220793 -0.1715413000  1.3460136043 "Carnivore"
"560" 31 Sh 1.733516 1.836520 1.627935 -0.494634600  0.7488951000 0.8056855  0.0195920900 -0.9754843001 "Carnivore"
"561" 31 Tl 1.685141 1.306825 1.312091 -0.887995700  0.3324701000 1.0841028 -0.0251849400  0.2622755171 "Carnivore"
"562" 31 Mc 1.715900 1.539083 1.465559 -0.995215300  0.4063210000 1.2705640  0.2177740000 -0.4424710042 "Carnivore"
"563" 31 My 1.616571 1.441396 1.358799 -0.626530400  0.1852673000 1.2553013  0.2714644000 -0.9311586667 "Herbivore"
"564" 31 Pb 1.642016 1.566104 1.436480 -0.415385400  0.1502294000 0.7244980  0.0639354200 -1.1968259833 "Herbivore"
"565" 31 Ph 1.577653 1.452113 1.412552 -0.245892200  0.0920928200 0.7143946  0.2336588000  0.7532455805 "Herbivore"
"566" 31 Pg 1.665736 1.535167 1.433275 -0.460268800 -0.0453099000 0.8515894  0.1244280000 -0.0762769935 "Herbivore"
"567" 31 Pa 1.643907 1.554071 1.464690 -0.549510200  0.1486901000 0.7564812  0.2493046000  0.7485578699 "Herbivore"
"568" 31 Pm 1.787424 1.557106 1.411677 -0.588727800  0.2673663000 0.8737103  0.1045027000 -2.0467710163 "Ommnivore"
"569" 31 Tt 1.899835 1.483296 1.416673 -0.135676700  0.3175627000 0.8976785  0.3747725000 -0.1407453285 "Ommnivore"
"570" 31 Ts 1.964694 1.415032 1.323621 -0.276361500  0.3403070000 0.8778425  0.0263322100 -0.9865314174 "Ommnivore"
"571" 31 Ae 1.717913 1.369973 1.303364 -0.164881700  0.5353065000 0.7469864  0.2938249000 -0.4133012094 "Ommnivore"
"572" 31 Zv 1.859093 1.747588 1.396589 -0.128313300  0.3465808000 1.1194911  0.4922794000  1.1896482386 "Ommnivore"
"573" 31 Zo 1.934741 1.522883 1.430950 -0.112753700  0.4996632000 0.8685677  0.3315193000  0.5165031852 "Ommnivore"
"574" 31 La 1.673075 1.491314 1.492867 -0.429342800  0.7236172000 0.9799041  0.6957682000  1.3009859964 "Ommnivore"
"575" 31 Ls 1.805597 1.739150 1.502741 -0.523937700  0.8439631000 1.0352884  0.6656814000 -0.2403700302 "Ommnivore"
"576" 31 Lv 2.000358 1.629774 1.498771 -0.131875900  0.6826825000 0.9514020  0.8336081000 -1.0344648851 "Ommnivore"
"577" 32 Sa 1.847767 1.647065 1.430128 -0.491843000  0.5534682000 1.2984944  0.1385665000 -0.4089708590 "Carnivore"
"578" 32 Sh 1.820875 1.760000 1.412182 -0.481307900  0.7476542000 1.3011880  0.1343765000 -0.2723604448 "Carnivore"
"579" 32 Tl 1.548874 1.873295 1.383728  0.053418660  0.7113081000 0.9518461  0.4501936000 -0.7227395325 "Carnivore"
"580" 32 Mc 1.677989 2.013812 1.387581  0.355283200  0.8133748000 0.7518001  0.3880595000  1.2574965610 "Carnivore"
"581" 32 My 1.760291 1.868990 1.489743  0.177438500  0.9204837000 0.5517508  0.3894083000  1.4534169945 "Herbivore"
"582" 32 Pb 1.769015 1.886397 1.419333 -0.299791600  1.3825580000 0.7811391 -0.1887269000  0.6195907052 "Herbivore"
"583" 32 Ph 1.626480 1.714394 1.389071  0.025445290  0.9570565000 0.8082795 -0.1968259000 -0.4460732508 "Herbivore"
"584" 32 Pg 1.711576 1.744251 1.484692  0.056823790  0.9429581000 0.8183042 -0.1796613000  0.2940661852 "Herbivore"
"585" 32 Pa 1.724017 1.683254 1.505401 -0.111835000  0.8871417000 0.7368143 -0.2917536000 -0.9944149847 "Herbivore"
"586" 32 Pm 1.665901 1.939852 1.414476  0.024456520  1.0781250000 0.9067833  0.1492994000 -0.3223372758 "Ommnivore"
"587" 32 Tt 1.791356 1.915226 1.267925 -0.213344800  1.3098150000 0.9228693 -0.0001703180  0.6123988662 "Ommnivore"
"588" 32 Ts 1.834817 1.800328 1.396715 -0.323882700  1.0666520000 0.8372682 -0.0957792700 -2.4614631265 "Ommnivore"
"589" 32 Ae 1.656709 1.825532 1.342483 -0.331836000  1.0546160000 0.8708440  0.0092642250  0.4132595261 "Ommnivore"
"590" 32 Zv 1.671870 1.789832 1.327010 -0.749398500  0.8642485000 1.0956052  0.2396084000 -1.1720738057 "Ommnivore"
"591" 32 Zo 1.739554 1.856203 1.345038 -0.514755200  1.0013310000 0.9064999  0.3796071000 -1.4375534385 "Ommnivore"
"592" 32 La 1.697060 2.001981 1.319242 -0.450948300  0.7396944000 1.1689156  0.3050682000 -1.9764742740 "Ommnivore"
"593" 32 Ls 1.420757 1.868820 1.491780 -0.211440700  0.8629637000 0.9458283  0.1484445000 -1.3932547133 "Ommnivore"
"594" 32 Lv 1.643759 1.992010 1.510166 -0.228457200  0.9706253000 1.0207334  0.0980003600 -1.9551855420 "Ommnivore"
"595" 33 Sa 1.936127 1.915667 1.433539 -0.457825400  0.8029350000 1.1005926  0.1758102000 -0.9553376582 "Carnivore"
"596" 33 Sh 1.865143 1.836465 1.433224 -0.772851200  0.6857755000 1.1991638  0.2521596000  0.6115992362 "Carnivore"
"597" 33 Tl 1.857731 1.752452 1.509665 -0.438611500  0.3954553000 0.7553506  0.0759454300 -2.1993533388 "Carnivore"
"598" 33 Mc 1.737584 1.829393 1.541905  0.127490200  0.5540113000 0.7426227 -0.1050794000  0.2771323644 "Carnivore"
"599" 33 My 1.711310 1.981448 1.515200 -0.159628900  0.3230527000 0.8186866 -0.0959434400  1.9172274732 "Herbivore"
"600" 33 Pb 1.906793 1.667145 1.552350 -0.354337300  0.0096330960 0.7067724  0.1450687000 -0.6593167756 "Herbivore"
"601" 33 Ph 1.716672 1.700788 1.607069 -0.253616600  0.1117487000 0.8459482  0.3137583000 -0.4537564510 "Herbivore"
"602" 33 Pg 1.689581 1.731784 1.550103 -0.268732300 -0.0207330800 0.7351428  0.2520578000 -0.3023791839 "Herbivore"
"603" 33 Pa 1.934096 1.761657 1.565386 -0.170396800 -0.0375211400 0.8145116  0.2019515000 -1.0605597482 "Herbivore"
"604" 33 Pm 1.645872 1.609445 1.527843 -0.490174600 -0.1193678000 0.7562295 -0.0596566700  0.9132949533 "Ommnivore"
"605" 33 Tt 2.140853 1.972072 1.600804 -0.800260400  0.3224915000 0.8327293 -0.1314355000  0.3876543779 "Ommnivore"
"606" 33 Ts 2.149210 1.921000 1.599096 -0.703658100  0.2333145000 0.8353675 -0.1023185000  0.8712419196 "Ommnivore"
"607" 33 Ae 2.035845 1.914974 1.548266 -0.522791700  0.3841117000 0.8844937 -0.0564040800 -1.0600140446 "Ommnivore"
"608" 33 Zv 1.710390 1.679834 1.503490 -0.286518200  1.0234470000 0.8550638 -0.0983062300  0.6637453976 "Ommnivore"
"609" 33 Zo 1.811090 1.727793 1.478876 -0.431980700  1.0473890000 0.8377022 -0.1166920000  1.6078469219 "Ommnivore"
"610" 33 La 2.030076 1.807438 1.545327 -0.223918600  0.5226126000 0.9758264 -0.0801276500  0.4185836432 "Ommnivore"
"611" 33 Ls 1.769455 1.682637 1.607698 -0.021069220  0.7985592000 0.9234321  0.1912215000  0.5689887764 "Ommnivore"
"612" 33 Lv 1.814948 1.607657 1.535033  0.096829930  0.9348529000 0.8183717  0.1915165000  0.9593683161 "Ommnivore"
"613" 34 Sa 2.035881 1.858618 1.391372 -0.182296700  0.7963337000 0.9578255  0.2668774000  0.4802676110 "Carnivore"
"614" 34 Sh 1.866551 1.769938 1.490940 -0.220196600  0.8209233000 0.9676640  0.2020168000 -0.0994331628 "Carnivore"
